"Country,Other",Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,Population,Region,Date
Portugal,3322134,13696.0,21182.0,20.0,2821650.0,15695.0,479302.0,85.0,327406.0,2088.0,37805639.0,3725851.0,10146846.0,Europe,2022-03-06
Canada,3320791,3480.0,36956.0,51.0,3168132.0,1937.0,115703.0,600.0,86711.0,965.0,58355310.0,1523755.0,38297049.0,North America,2022-03-06
Chile,3169095,21661.0,42955.0,146.0,2216435.0,36310.0,909705.0,1061.0,163428.0,2215.0,33428088.0,1723865.0,19391359.0,South America,2022-03-06
Thailand,3004814,22818.0,23179.0,52.0,2749491.0,18462.0,232144.0,687.0,42869.0,331.0,17270775.0,246395.0,70093717.0,Asia,2022-03-06
Switzerland,2912283,23612.0,13300.0,0.0,2293957.0,0.0,605026.0,134.0,332424.0,1518.0,18871544.0,2154099.0,8760758.0,Europe,2022-03-06
Austria,2839297,31289.0,14986.0,26.0,2534897.0,29406.0,289414.0,202.0,312265.0,1648.0,162347984.0,17855002.0,9092577.0,Europe,2022-03-06
Romania,2765169,4837.0,63933.0,76.0,2570546.0,15156.0,130690.0,794.0,145363.0,3361.0,21291120.0,1119262.0,19022464.0,Europe,2022-03-06
Denmark,2717328,14931.0,4830.0,58.0,2428005.0,31426.0,284493.0,35.0,466381.0,829.0,125824470.0,21595540.0,5826410.0,Europe,2022-03-06
Greece,2499259,12997.0,26143.0,51.0,2290900.0,18010.0,182216.0,384.0,241762.0,2529.0,67212620.0,6501720.0,10337668.0,Europe,2022-03-06
Sweden,2455966,0.0,17479.0,0.0,2243175.0,0.0,195312.0,59.0,240666.0,1713.0,18174812.0,1780994.0,10204870.0,Europe,2022-03-06
Iraq,2307555,397.0,25041.0,7.0,2254166.0,1346.0,28348.0,90.0,55291.0,600.0,18046455.0,432407.0,41734879.0,Asia,2022-03-06
Bangladesh,1946737,368.0,29077.0,13.0,1839998.0,4018.0,77662.0,1275.0,11626.0,174.0,13506809.0,80666.0,167440555.0,Asia,2022-03-06
Serbia,1923977,2146.0,15405.0,30.0,1839799.0,7105.0,68773.0,103.0,221699.0,1775.0,8825623.0,1016971.0,8678346.0,Europe,2022-03-06
